foobar,height (cm)
2658,0.2461622424019469
2659,0.04177131597173142
2660,0.2464077387050603
2661,0.5462861939825968
2662,0.4657195509694143
2663,0.35535051160229014
2664,0.3528433509234853
2665,0.5481307503029866
2666,0.36111021329848647
2667,0.4015308903885666
2668,0.3241767177896032
2669,0.19377235099009965
2670,0.15315626173510274
2671,0.429140602105602
2672,0.1382340939791982
2673,0.4151773674235487
2674,0.40859214891259243
2675,0.40549354592255105
2676,0.8961590492175946
2677,0.10122202050917398
2678,0.3781760298647966
2679,0.14463344953928575
2680,0.8871611237310733
2681,0.48150739012372146
2682,0.2244585218063408
2683,0.40981356918312306
2684,0.7332649413985608
2685,0.20738670198930098
2686,0.26638215128130444
2687,0.7270012826032052
2688,0.2521680355369585
2689,0.6770485077822864
2690,0.5809330845594066
2691,0.1825685105032197
2692,0.4434096061903524
2693,0.2124088957198711
2694,0.15001556895658735
2695,0.41357310145715787
2696,0.3703635244026424
2697,0.5997543042726986
2698,0.2834364917524662
2699,0.40497300915786916
2700,0.12401817944487328
2701,0.382939297236471
2702,0.1991829043617851
2703,0.25554948606928574
2704,0.27226941360160656
2705,0.45877780807905455
2706,0.32330502450614074
2707,0.1427773343576907
2708,0.20495098208531093
2709,0.1019076118248085
2710,0.4545367896455499
2711,0.15333666158076148
2712,0.15172424584130043
2713,0.23803377498481443
2714,0.2681862142995311
2715,0.3011131349637459
2716,0.30169884852710227
2717,0.6909508949276653
2718,0.40286298245470753
2719,0.29771383883682023
2720,0.9017833200934102
2721,0.1707712450959568
2722,0.48057930511056546
2723,0.45198068147622084
2724,0.1257945236102408
2725,0.3489122583248059
2726,0.18065496479646254
2727,0.26773048024543267
2728,0.12525800953824845
2729,0.1383159148408851
2730,0.2149667810309773
2731,0.686545455233089
2732,0.14354846055621523
2733,0.3880130840366208
2734,0.5121411348199811
2735,0.3569663838077627
2736,0.4568505265138023
2737,0.17723919897533558
2738,0.3073917839220169
2739,0.654060797908506
2740,0.26328587254716906
2741,0.3055773748870531
2742,0.12692988704438982
2743,0.685840479128266
2744,0.19855765612294235
2745,0.365157158183833
2746,0.42391806273625476
2747,0.34238599852875623
2748,0.09900284521498706
2749,0.06036207267910563
2750,0.18198288932220785
2751,0.35377144160920593
2752,0.5316020599818007
2753,0.45202269270272244
2754,0.09817992314167212
2755,0.09381420094085087
2756,0.39524772023170096
2757,0.5622381191807428
2758,0.22431092030103394
2759,0.6782383658211368
2760,0.3755799240356221
2761,0.4056280316309231
2762,0.06441422955823276
2763,0.09207619121521267
2764,0.6515735986419883
2765,0.07340816969636457
2766,0.17985727482108255
2767,0.20898470341827108
2768,0.2108153178957643
2769,0.18903007212044365
2770,0.2155157367364693
2771,0.45285872461026777
2772,0.3992526551369313
2773,0.5669203582550717
2774,0.12940418843070825
2775,0.41806272925608046
2776,0.14918894688656462
2777,0.2838860053989479
2778,0.2615888478926184
2779,0.21007430781891645
2780,1.0386711857991369
2781,0.5345640227355442
2782,0.346491889110659
2783,0.17367214458753794
2784,0.5320548479621303
2785,0.6018347224704325
2786,0.6173794331316781
2787,0.2093604950899798
2788,0.17683105432183044
2789,0.4652849410942571
2790,0.3846813814991107
2791,0.3855546515886674
2792,0.26920170040411506
2793,0.2532929648137876
2794,0.4539773585776058
2795,0.14705918326319137
2796,0.22411856642526753
2797,0.17349677620684095
2798,0.2840503876345731
2799,0.07932112972366842
2800,0.7210648186114893
2801,0.47047905820568525
2802,0.057079593523688577
2803,0.2307745907165245
2804,0.09532611517220335
2805,0.1691680355874335
2806,0.4111114246153452
2807,0.47310428269690474
2808,0.562101486248158
2809,0.30719203859047317
2810,0.3981301995846308
2811,0.3284200251871807
2812,0.38794066654572634
2813,0.34323752164888965
2814,0.19497289870631196
2815,0.14226291901778376
2816,0.1861439228685427
2817,0.7344673195292752
2818,0.26362526959642757
2819,0.19182693344011664
2820,0.2855319738385469
2821,0.07200227288979061
2822,0.30391921481934164
2823,0.058162430977703884
2824,0.3574142121447863
2825,0.06869478300910176
2826,0.21977495273292263
2827,0.3092395078788083
2828,0.14587035227962758
2829,0.2900716138156904
2830,0.158979398251176
2831,0.10059191937546974
2832,0.5180532906311396
2833,0.2986588732119435
2834,0.15763223265434592
2835,0.3620939383090289
2836,0.3676215504717969
2837,0.1719830532339225
2838,0.20362026566336222
2839,0.2971230574714411
2840,0.0227537514664186
2841,0.11505428614698293
2842,0.6652433524794332
2843,0.08566223345333317
2844,0.32985413514510126
2845,0.1281649102612506
2846,0.3575792854122971
2847,0.7500200727926819
2848,0.16889330403996994
2849,0.4635540851709492
2850,0.07697227131849008
2851,0.12734703946652315
2852,0.8401746226986976
2853,0.5060171172756432
2854,0.294675815229415
2855,0.7858210610451751
2856,0.41739681501080883
2857,0.15354529045391835
2858,0.17753093095588213
2859,0.6814666514980718
2860,0.3044527265522121
2861,0.18573370782228982
2862,0.37150940394584253
2863,0.19576763917524442
2864,0.43703070387045706
2865,0.2776141476605119
2866,0.28262808736824396
2867,0.19089462972071408
2868,0.4194279707288652
2869,0.08657135747176838
2870,0.5414742981465717
2871,0.607658993230362
2872,0.1277903827682546
2873,0.13001494660187474
2874,0.36896009152600295
2875,0.3406913715481322
2876,0.4115851830734243
2877,0.24240038965513164
2878,0.43619788488077604
2879,0.24551125492588613
2880,0.2898383134993347
2881,0.3773463844525202
2882,0.3838400090658194
2883,0.3358397054043497
2884,0.28945081881169565
2885,0.4400732515851259
2886,0.6037830498133091
2887,0.6217365548860319
2888,0.9209697003097096
2889,0.3239845746397594
2890,0.0741261047558217
2891,0.6728517090101306
2892,0.1695009650834854
2893,0.446150329751536
2894,0.6992089790210555
2895,0.25006839602915076
2896,0.5455949825698979
2897,0.312644586347693
2898,0.760142959831358
2899,0.48372265993176544
2900,0.5111597255261741
2901,0.46211263314789863
2902,0.2716411548350096
2903,0.16603844822665575
2904,0.16225592305452474
2905,0.6059371886856131
2906,0.22874067926751263
2907,0.4120938418122049
2908,0.4074997167308504
2909,0.5019795085274369
2910,0.6992765026054083
2911,0.16792678027140376
2912,0.28518495296031393
2913,0.47686206747260396
2914,0.35724747344250574
2915,0.7558097825042066
2916,0.22952005375071763
2917,0.43125008752554517
2918,0.05470543941029999
2919,0.4408846604821748
2920,0.08683439391854453
2921,0.26890803247825346
2922,0.16465321512447928
2923,0.0315348222816179
2924,0.18286689018741736
2925,0.4078351889704642
2926,0.5291047721708738
2927,0.41729646607803905
2928,0.24006700447812948
2929,0.5268985902359803
2930,0.3027251951959522
2931,0.2508635361070727
2932,0.39872951464874284
2933,0.4423323254417406
2934,0.21030573956253557
2935,0.22796764468635633
2936,0.15565517962150033
2937,0.4763032446077421
2938,0.14783156678289433
2939,0.4249467687364097
2940,0.39308623613019145
2941,0.11377845231995794
2942,0.02405074205947634
2943,0.3289816770289914
2944,0.3902404098242701
2945,0.338300832594834
2946,0.4309597954641401
2947,0.15272668736597403
2948,0.3585480259216024
2949,0.8074668403516314
2950,0.5667412512101963
2951,0.1943778422133508
2952,0.29036168291484854
2953,0.6165233601559229
2954,1.032239065520701
2955,0.5052444207658318
2956,0.16369370525945692
2957,0.43319033067568946
2958,0.2907380967665267
2959,0.41840687125068476
2960,0.37873580869310774
2961,0.45242475249601155
2962,0.25050459261140307
2963,0.35907717139035533
2964,0.6409257419371156
2965,0.5616728637209419
2966,0.2091800887260423
2967,0.5531935489883492
2968,0.30214719374087967
2969,0.19864267021193616
2970,0.2512376582301933
2971,0.1175693850868804
2972,0.2210115555109835
2973,0.07781428662086946
2974,0.3500201577819485
2975,0.16038971133055982
2976,0.18851968679505693
2977,0.8943426482765169
2978,0.19993587553713515
2979,0.9023493725479103
2980,0.8349409537989743
2981,0.09999805486007217
2982,0.16430989273263225
2983,0.35007764262564467
2984,0.1113314538665027
2985,0.6357401961641085
2986,0.3185403702791636
2987,0.2603197889749559
2988,0.33023284459784397
2989,0.09922711854224858
2990,0.24903849773691564
2991,0.046949097990474066
2992,0.10767648083743048
2993,0.1860726417644667
2994,0.1520520279207937
2995,0.5050401821344925
2996,0.12059517547655085
2997,0.47962261632856684
2998,0.3156773309014715
2999,0.3008996318781422
3000,0.47156119627206294
3001,0.18966447657318225
3002,0.15284823303824546
3003,0.5456070842021166
3004,0.5389720553204217
3005,0.26389074941956003
3006,0.14475631813450138
3007,0.4013086969150277
3008,0.37432131409971003
3009,0.2783455392642295
3010,0.4772595127886805
3011,0.1346992922626255
3012,0.13825752232745672
3013,0.21557898490084748
3014,0.35505641704658475
3015,0.48233542437797694
3016,0.17894423036163715
3017,0.4065024812522796
3018,0.5388155389262967
3019,0.5074830775254593
3020,0.12234383315722924
3021,0.44894992322639815
3022,0.1610244910767475
3023,0.42449402823099625
3024,0.41005763713659504
3025,0.4049740246889394
3026,0.38642592278512555
3027,0.25496721845576603
3028,0.22635512221087084
3029,0.3323171824961335
3030,0.44588006232123
3031,0.474546434057627
3032,0.18055209431907832
3033,0.32564233044896895
3034,0.2755293529970172
3035,0.16509477035014936
3036,0.4480738442097739
3037,0.2478338454542655
3038,0.7085449553911709
3039,0.031438964021054464
3040,0.46081264495795304
3041,0.260462478905802
3042,0.2063576535699181
3043,0.19880158437758286
3044,0.39396294509966734
3045,0.36083298800024244
3046,0.23462938026483485
3047,0.7223470358384758
3048,0.3433806759366135
3049,0.2861061956548562
3050,0.5556469257627624
3051,0.500312129486001
3052,0.5121045539408007
3053,0.8159781749170265
3054,0.21639324180973957
3055,0.28619251045091265
3056,0.4953519515549304
3057,0.3840732262984399
3058,0.05593729962756882
3059,0.2145044388335779
3060,0.1548793592245178
3061,0.4297009748766014
3062,0.40868711150609494
3063,0.20425676807628557
3064,0.09019113687074383
3065,0.4438736115801828
3066,0.5225774495117437
3067,0.2505255310937329
3068,0.5072908266473903
3069,0.6058044861975376
3070,0.5747921240888213
3071,0.3953981168738647
3072,0.26007375201773086
3073,0.15370006903446592
3074,0.5149173198795322
3075,0.19419082559756817
3076,0.18093401373675677
3077,0.200626966697717
3078,0.17563592199715866
3079,0.3348881264112662
3080,0.2520619267304703
3081,0.25507837819876267
3082,0.20552285821043212
3083,0.22177170636551607
3084,0.3338779258921518
3085,0.29825037771545054
3086,0.03576764517617366
3087,0.38125959401550413
3088,0.37640781064492157
3089,0.465179086573436
3090,0.26270242212237627
3091,0.3024946229234895
3092,0.4419409904117009
3093,0.3536006276907919
3094,0.09349899896422723
3095,0.3118077459337705
3096,0.46157829940740824
3097,0.1513216809076473
3098,0.16629067740660422
3099,0.47627569066905473
3100,0.533380646365473
3101,0.5428911175760444
3102,0.24940150350055462
3103,0.2246178624517058
3104,0.398735792109121
3105,0.14945676643938505
3106,0.12388049964093492
3107,0.5044312166684268
3108,0.4901504737261032
3109,0.2721217276314774
3110,0.581615694668072
3111,0.18408249374466773
3112,0.24127693866120634
3113,0.1911401294726818
3114,0.29096384714219475
3115,0.4158605271810898
3116,0.14557924929481633
3117,0.48052913116042284
3118,0.5735767957778086
3119,0.0571575061081827
3120,0.38431269900709675
3121,0.6336469158747596
3122,0.2923113282795669
3123,0.37553235406264374
3124,0.185510760778659
3125,0.16818617693328392
3126,0.2378812118926037
3127,0.5023789595684777
3128,0.1727507702294413
3129,0.30167746104755566
3130,0.32716186594541197
3131,0.5611667694397975
3132,0.4570613188391799
3133,0.11807011853768959
3134,0.5788921967548867
3135,0.2035193810557544
3136,0.3132951322782546
3137,0.48009297332342116
3138,0.059125197393937
3139,0.3976327451558396
3140,0.12444734794411416
3141,0.7128994409296823
3142,0.215600408129886
3143,0.15978084278551205
3144,0.38897443746263005
3145,0.16583194352196046
3146,0.24277958936551655
3147,0.35652470214437837
3148,0.16416438190169125
3149,0.9146671487782253
3150,0.44533071712439476
3151,0.26679128575046035
3152,0.2295939313939467
3153,0.19355780186357283
3154,0.20361643321066925
3155,0.24010638659786476
3156,0.28857736274257595
3157,0.2141585377954383
3158,0.17483616418100117
3159,0.07125312451023623
3160,0.2966408416223857
3161,0.6748681129480179
3162,0.14857570098834355
3163,0.5812683571649137
3164,0.29315576389496567
3165,0.5539142347760692
3166,0.40561418405186744
3167,0.25379636225808944
3168,0.4261636964351754
3169,0.7920947099527861
3170,0.17362920134798399
3171,0.3516919177874459
3172,0.23740632668807143
3173,0.3516026930466931
3174,0.6309282881568797
3175,0.4505456221227915
3176,0.5032876430351432
3177,0.37552907001739166
3178,0.04235479616634597
3179,0.4325208321072608
3180,0.23922453551679018
3181,0.21382990007805425
3182,0.5036250004156009
3183,0.1867394444881451
3184,1.0934123735639043
3185,0.5225891108094867
3186,0.23372623083688177
3187,0.9092918727978855
3188,0.14588007313916682
3189,0.14947887949577393
3190,0.3281789307074252
3191,0.2137619567462012
3192,0.21022419515210994
3193,0.3124518215535468
3194,0.24358809036903956
3195,0.406335793047527
3196,0.13865243936663102
3197,0.25941709764759446
3198,0.28559862781055995
3199,0.08848451751548529
3200,0.30116419484954626
3201,0.13658145144083791
3202,0.3408777467699379
3203,0.10444201428857572
3204,0.3522936723539979
3205,0.1903031162666387
3206,0.3727664471329605
3207,0.5234928507804228
3208,0.4754605286885353
3209,0.2777003392265838
3210,0.39761998572195023
3211,0.6157977157479316
3212,0.2390893906595067
3213,0.005104839556197491
3214,0.21951414167708844
3215,0.5304645185712153
3216,0.44331242989308794
3217,0.4010916133996667
3218,0.3431917801876939
3219,0.4800958054636544
3220,0.117216863628872
3221,0.039308658646516156
3222,0.13349560112170467
3223,0.1323906844468928
3224,0.1015030902402225
3225,0.15890620402557323
3226,0.1776405347571003
3227,0.49508832161020977
3228,0.44609300635251137
3229,0.16198103839102918
3230,0.7455669121970456
3231,0.5082011785100612
3232,0.1476402411623661
3233,0.5758733775446323
3234,0.29132162150950563
3235,0.2710228524425756
3236,0.301914740739623
3237,0.09922283727135861
3238,0.7109449828494161
3239,0.398067465864805
3240,0.24882683263138716
3241,0.3467696109850106
3242,0.1209611802964001
3243,0.22126959414658878
3244,0.12366131171377283
3245,0.3529557258910513
3246,0.14392317456927403
3247,0.4849769404228428
3248,0.6442863666352937
3249,0.36502068463557247
3250,0.1325157156056386
3251,0.3962256579543275
3252,0.17887817711621318
3253,0.5090071790197916
3254,0.45306647780981435
3255,0.2183601462376786
3256,0.26209801599656457
3257,0.3857177598840542
3258,0.5195272640951049
3259,0.9483920347352263
3260,0.7160636135229332
3261,0.11608963450279772
3262,0.18663187346502813
3263,0.3388834830880938
3264,0.23540510710030288
3265,0.9445123173291399
3266,0.0014940755828066338
3267,0.17807011263968253
3268,0.4528886100333611
3269,0.29676544780932257
3270,0.5836762290054062
3271,0.4234775826965822
3272,0.13263206718438794
3273,0
3274,0.20372580745908703
3275,0.29601098322000635
3276,0.37316159156687734
3277,0.30437110899606146
3278,0.16432392351881794
3279,0.7615751139472059
3280,0.8090994020049627
3281,0.12069827948506515
3282,0.3537514038447701
3283,0.3733987092435854
3284,0.23785272453859516
3285,0.35378092809127937
3286,0.0743760105091015
3287,0.3787914984828352
3288,0.29228043927325054
3289,0.17970524803325832
3290,0.2270931182664593
3291,0.06351418514458197
3292,0.3320330142517056
3293,0.266488977037523
3294,0.20040251418732918
3295,0.41567912333767065
3296,0.39349492694613597
3297,0.380250396275983
3298,0.32413828777436016
3299,0.5544392537121048
3300,0.46380470358177683
3301,0.10303749935897788
3302,0.5147375896774922
3303,0.7030920335578549
3304,0.45078840947011556
3305,0.6104613853907848
3306,0.14783517133744942
3307,0.16216712480359446
3308,0.24809244188465485
3309,0.47556694733268146
3310,0.3231123532790064
3311,0.10287310032022104
3312,0.1790091054500704
3313,0.08706886565181193
3314,0.1804345159066419
3315,0.08874445776769974
3316,0.15634622669087583
3317,0.8840970823544406
3318,0.31642674027306916
3319,0.24105958126687502
3320,0.4105190291001134
3321,0.2953394260859721
3322,0.3340390861457877
3323,0.43129517501332926
3324,0.3857886212789029
3325,0.5088309215573169
3326,0.4416712215434728
3327,0.25177107581908875
3328,0.5089130729122028
3329,0.2510675539008148
3330,0.13750839345344257
3331,0.28532414177873777
3332,0.5963691259279594
3333,0.34266217080371036
3334,0.34001428041833737
3335,0.32061210128576473
3336,0.1215949130973753
3337,0.4905937750259578
3338,0.42417694766674674
3339,0.30939174983154116
3340,0.4445142287183532
3341,0.44091424534784485
3342,0.12565168547937602
3343,0.34571469367023533
3344,0.4543074401327585
3345,0.12843659205472213
3346,0.3775516501446875
3347,0.4358332897869235
3348,0.1795159349946417
3349,0.13502929861968258
3350,0.46516710445712517
3351,0.162399644333622
3352,0.752626360670316
3353,0.25954959786431675
3354,0.29862026153048604
3355,0.26365529218636885
3356,0.11868989134668491
3357,0.20348110418008777
3358,0.2744128251494397
3359,0.48438163450121474
3360,0.5739930234489273
3361,0.32832852350536457
3362,0.21754501428642542
3363,0.47150548689326166
3364,0.5525095998484657
3365,0.3352053386492009
3366,0.03344526428895382
3367,0.3969945455389915
3368,0.17178222091646
3369,0.2756946669417915
3370,0.3136170437259189
3371,0.4434300534896104
3372,0.5751506661615243
3373,0.3896820190589353
3374,0.2630991697245072
3375,0.42425284378711303
3376,0.23672922365224053
3377,0.7029764290302103
3378,0.5444574270158128
3379,0.11919590723691653
3380,0.2499557959921785
3381,0.16259125314476058
3382,0.5038451092620659
3383,0.2355532546094257
3384,0.23554515312662905
3385,0.24683891875482408
3386,0.25855886657784727
3387,0.26284011208346436
3388,0.4501788738727093
3389,0.49498253432452743
3390,0.11501784384195111
3391,0.5831180043738153
3392,0.43968929321734185
3393,0.14012643870009733
3394,0.5950572590323119
3395,0.35963936251601836
3396,0.2641084124514106
3397,0.4771596302737733
3398,0.34076787825756216
3399,0.14699984128236493
3400,0.725909250253872
3401,0.3275551999067571
3402,0.5265238657959662
3403,0.25625472936973237
3404,0.5796393546942833
3405,0.07394784574305521
3406,0.429866210379218
3407,0.14390324749111666
3408,0.1828420713492419
3409,0.09945798565067467
3410,0.46004207466027824
3411,0.19864929676341375
3412,0.24710772555304908
3413,0.0787501931777069
3414,0.42967943228650696
3415,0.6342627377646951
3416,0.31529668919042625
3417,0.2877359017031575
3418,0.579911585014907
3419,0.22758970975121343
3420,0.5135008683484955
3421,0.37978488322148063
3422,0.2605404973401855
3423,0.30119228077636995
3424,0.32622646795605686
3425,0.17792761170853946
3426,0.7930117016674731
3427,0.522101663902928
3428,0.2816032990007645
3429,0.27870710441691604
3430,0.24141728481719818
3431,0.3171374631689749
3432,0.15567466391149867
3433,0.17581315470040276
3434,0.17170272245507642
3435,0.32780128095939653
3436,0.20108574363498313
3437,0.22705625310237437
3438,0.18044420907314013
3439,0.2301397342122163
3440,0.46297095381032327
3441,0.5188964559114737
3442,0.35127052350093024
3443,0.075392838339531
3444,0.263375367045088
3445,0.3881193612609485
3446,0.2069256655540439
3447,0.3325921961395909
3448,0.40687609485355725
3449,0.4822152713583292
3450,0.19546060364714252
3451,0.37589126932645656
3452,0.21583471781672497
3453,0.3073839452456387
3454,0.36612145287093145
3455,0.41669028931443164
3456,0.30067931933580005
3457,0.15294372847416415
3458,0.151284433679178
3459,0.3842230032108095
3460,0.15529873801987623
3461,0.15074220590808468
3462,0.23415098245800564
3463,0.44433380887648277
3464,0.8425036849667298
3465,0.41699147744935905
3466,0.3370283633996849
3467,0.21633711980058673
3468,0.19463173696993977
3469,0.4400899009885677
3470,0.17675154681906247
3471,0.6552359531293388
3472,0.540955003754613
3473,0.2715701340683032
3474,0.30226412575705763
3475,0.04927555120196327
3476,0.4253861450200914
3477,0.2587112545748331
3478,0.5131346455128152
3479,0.2485716364878773
3480,0.30825016507515385
3481,0.46390819623863755
3482,0.38045150973715003
3483,0.2516972791534904
3484,0.4215438351306502
3485,0.43984784751606265
3486,0.19648711984227452
3487,0.6060070485404585
3488,0.3473795136371057
3489,0.5189038822177021
3490,0.2514355666455238
3491,0.15181270838663175
3492,0.290265508088889
3493,0.23449457539931604
3494,0.24960136381980924
3495,0.08023115831638264
3496,0.1593425266431557
3497,0.3909510053531171
3498,0.21775205178416107
3499,0.26978884530228986
3500,0.19029386603043685
3501,0.08444172185556548
3502,0.35631010679111874
3503,0.21355423936452914
3504,0.19097713820468876
3505,0.3751090428439503
3506,0.19054179419594747
3507,0.3170900742080245
3508,0.7385324095631476
3509,0.4039488776054744
3510,0.2446063251980761
3511,0.2781200791397206
3512,0
3513,0.28150849433277025
3514,0.09543571964918636
3515,0.41377446224324366
3516,0.1383192217909979
3517,0.4918596331336137
3518,0.3782041940853994
3519,0.36243023324666723
3520,0.16134396800408518
3521,0.12924672542287727
3522,0.36453386131414056
3523,0.07110571722497137
3524,0.3386878170970252
3525,0.15852778845015347
3526,0.8451949068781501
3527,0.34098552124636816
3528,0.3441508199558102
3529,0.4744748949163591
3530,0.569803340959533
3531,0.1901689315970092
3532,0.2210670133073634
3533,0.08989995722673028
3534,0.22916034320909887
3535,0.420104503618273
3536,0.11389650918701891
3537,0.326848748375841
3538,0.1353340223345574
3539,0.30487010543249504
3540,0.7961398725804856
3541,0.6201294098004126
3542,0.17567406037483208
3543,0.2609411146778312
3544,0.19944225105779273
3545,0.24125420647743137
3546,0.20243338961500662
3547,0.4646381626552699
3548,0.361381743287011
3549,0.39107569441049794
3550,0.6012573275653006
3551,0.6552578078749497
3552,0.17778905624361152
3553,0.2814630636607116
3554,0.2957798406329604
3555,0.2684298040126658
3556,0.2721884740241758
3557,0.20661556409296372
3558,0.027339591242993053
3559,0.7417356807406157
3560,0.3112169915482663
3561,0.543145169229612
3562,0.6089644784609086
3563,0.4450295837864042
3564,0.24604893899120683
3565,0.20247381764538885
3566,0.32774994381954503
3567,0.4750814116715628
3568,0.4725984956616198
3569,0.24372541974128578
3570,0.29925235319367705
3571,0.42271902555327934
3572,0.34260576481293586
3573,0.6903656860340376
3574,0.4169067695606592
3575,0.4202681988735337
3576,0.12663836389716404
3577,0.7734174528590458
3578,0.2557861858935813
3579,0.3570389967543063
3580,0.21506085445217815
3581,0.2313015067596439
3582,0.17883107916552038
3583,0.15503484126551614
3584,0.4485746816130467
3585,0.8841125060340815
3586,0.4354519366069026
3587,0.32673337908768174
3588,0.2771806944382389
3589,0.27663040816587564
3590,0.32821447872971443
3591,0.29723714645080623
3592,0.2300162744757255
3593,0.29359617928028886
3594,0.6979634576803193
3595,0.2938105483583129
3596,0.35349622253636437
3597,0.1661718014045872
3598,0.25476178556277995
3599,0.4119823291645871
3600,0.1612938012448421
3601,0.395631954582096
3602,0.1587327078130888
3603,0.19320488914730422
3604,0.24561081787601388
3605,0.47176832345784436
3606,0.17240992697549193
3607,0.323556164514704
3608,0.6777127818992578
3609,0.3232120200769635
3610,0.13944069899768613
3611,0.5495255790619785
3612,0.2834887435360373
3613,0.3741809095495894
3614,0.642104258330429
3615,0.2341453519926224
3616,0.5478719193677564
3617,0.28413546513327276
3618,0.7392494960106009
3619,0.3505073907100509
3620,0.09650780729313119
3621,0.2155224617754397
3622,0.11983317561238692
3623,0.31867117157372055
3624,0.11957554273149938
3625,0.6033552648431353
3626,0.3176125152293138
3627,0.1347345956611405
3628,0.1400276787889626
3629,0.25341024146878904
3630,0.14286104994361262
3631,0.34966557640138596
3632,0.0567416454729873
3633,0.20772006460165898
3634,0.42378679803591845
3635,0.1605106843918266
3636,0.681603269294942
3637,0.30060404517660255
3638,0.550958937570263
3639,0.2016318670423734
3640,0.2230355252324117
3641,0.25892258855397643
3642,0.43345500141520654
3643,0.13748588749783242
3644,0.4155868212880578
3645,0.256682362369521
3646,0.5520065148682294
3647,0.018725771909636646
3648,0.4652306429061337
3649,0.2803841426000332
3650,0.2754898704594546
3651,0.49831224103930194
3652,0.1676250057705676
3653,0.2126272176869393
3654,0.12420515446223043
3655,0.30059138086387494
3656,0.3779153048546906
3657,0.29137222877574726
3658,0.2262697785571142
3659,0.44745822713565875
3660,0.1878419155674637
3661,0.11886263612179744
3662,0.41051116221849127
3663,0.2106245957898752
3664,0.28054098456317533
3665,0.22520616433135077
3666,0.4120517638615099
3667,0.5285032941543608
3668,0.29015862464059794
3669,0.10587203153547348
3670,0.4531976496463045
3671,0.2714006293623573
3672,0.3765461947688371
3673,0.23013772132190438
3674,0.07728055120972893
3675,0.4749619083373682
3676,0.35166497806106545
3677,0.19310528712787145
3678,0.23714126957421283
3679,0.4769080915603622
3680,0.6654322825532396
3681,0.6154510867215836
3682,0.34769295368363207
3683,0.11843172697135615
3684,0.5144522241504801
3685,0.5576226643518221
3686,0.01955761200016494
3687,0.19920946638635345
3688,0.2279054801347061
3689,0.17769142493656653
3690,0.37351328889666713
3691,1.012453691995008
3692,0.4242828614684714
3693,0.13139167096868926
3694,0.1846646751163035
3695,0.2512410226561389
3696,0.14876882888973628
3697,0.0515113200831377
3698,0.7545342419093971
3699,0.8547167586109851
3700,0.7104587386687276
3701,0.035217268046333225
3702,0.4591465302298473
3703,0.27661655406532415
3704,0.37533284757307916
3705,0.5025462871405161
3706,0.35907678709381885
3707,0.6708537819993564
3708,0.29448685257113943
3709,0.4259481997872855
3710,0.6340449665763133
3711,0.38875527285259637
3712,0.36289895448703047
3713,0.43002598528300806
3714,0.16938001316819346
3715,0.21530705024315963
3716,0.28803538819689656
3717,0.48027435530761364
3718,0.3178022213166864
3719,0.18010239636240888
3720,0.3759791820749908
3721,0.38085405159301244
3722,0.1597439212763106
3723,0.28894366108444103
3724,0.6618597620480412
3725,0.2494651777401608
3726,0.20162046249688448
3727,0.2656100027899352
3728,0.5176267491439029
3729,0.6830925750231606
3730,0.27824108556634275
3731,0.1165913755294962
3732,0.08996580441284863
3733,0.1221780180378801
3734,0.10250996071562632
3735,0.3119579558724974
3736,0.20862669415485013
3737,0.4137821201774893
3738,0.2721649741398646
3739,0.41625920931820715
3740,0.2208154879137778
3741,0.29686903366261186
3742,0.1869965991389751
3743,0.21492673334830842
3744,0.7152773539120054
3745,0.41357220773506964
3746,0.47930320489157674
3747,0.5682879627827915
3748,0.19476540151433736
3749,0.3967485609123216
3750,0.2615691140208327
3751,0.20718655252036416
3752,0.5015979583332432
3753,0.22074200764822466
3754,0.5170323825280909
3755,0.17385762129312496
3756,0.3548636366460646
3757,0.25192429887928924
3758,0.177265784872127
3759,0.27336033973920426
3760,0.1647970449383595
3761,0.21625659573041234
3762,0.20529879265907436
3763,0.3077656705408809
3764,0.48348710858500044
3765,0.3141949892663852
3766,0.19327179299331804
3767,0.4762964151265565
3768,0.18938473336292663
3769,0.5721377617913129
3770,0.30945546486649667
3771,0.4662331024345947
3772,0.3269347674908872
3773,0.6064870967130921
3774,0.27173602596905677
3775,0.2514823202628459
3776,0.37426921235486665
3777,0.42215893870978327
3778,0.24628155205585323
3779,0.0761288027718353
3780,0.24198221065849995
3781,0.46852586015984743
3782,0.12855108183786004
3783,0.6023598315222339
3784,0.13983826471232683
3785,0.20106977318320762
3786,0.0768204903140289
3787,0.24196027422163205
3788,0.6761214344123555
3789,0.17094891448877209
3790,0.4824975841123361
3791,0.3047788496561796
3792,0.43547411780536627
3793,0.46083939946015695
3794,0.26524754320165617
3795,0.3320110470476729
3796,0.7203288835922153
3797,0.2025257217063886
3798,0.34562123783734294
3799,0.14668682624523996
3800,0.06854043741445802
3801,0.825067855569866
3802,0.41186234363454965
3803,0.1961203161085452
3804,0.43238813812100507
3805,0.7049834753896435
3806,0.15305433805908283
3807,0.4317276724210142
3808,0.21064675528515342
3809,0.48870873927151537
3810,0.17398625517379965
3811,0.6482599182290624
3812,0.3393782065229799
3813,0.4819147621314315
3814,0.3095206242846521
3815,0.09198982962901671
3816,0.33753869738340503
3817,0.22260149634163306
3818,0.7405719591618789
3819,0.25517822065009715
3820,0.18758598469647447
3821,0.1554241790457688
3822,0.43888480935800345
3823,0.41601743612863407
3824,0.6065032892762678
3825,0.2956130126825951
3826,0.4953195311984466
3827,0.3222334028257753
3828,0.2849626063956957
